"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CCNB3",0.785546688999183,50.2001947979874,0.769548883010899,0.442907975423982,0.832899680005473,-4.81284992568434
"MARK4",-42.3737565352633,2039.26398689694,-0.769521289277667,0.442924294298972,0.832899680005473,-4.81286112921016
"ABHD8",-42.925107136447,685.643882472888,-0.769500774662446,0.442936426823914,0.832899680005473,-4.81286945823646
"CTBP2",114.243352575235,9605.14006665753,0.769498726908232,0.442937637894418,0.832899680005473,-4.81287028962187
"GPR34",-24.580276365376,587.302331109684,-0.769453677530935,0.442964281210926,0.832899680005473,-4.81288857905496
"RNF114",-150.516928156947,12001.4279230278,-0.769413517648915,0.442988033539914,0.832899680005473,-4.81290488252846
"CENATAC",-30.8031665968774,1998.37393356123,-0.769410907411515,0.442989577375143,0.832899680005473,-4.81290594216228
"F2R",-57.9157585691191,2262.60308995302,-0.769236163086923,0.443092937669424,0.833012999224478,-4.81297687208116
"PTPN1",-189.71331506849,6852.71112818718,-0.769104108217211,0.443171056634369,0.833078847418867,-4.81303046350684
"PNPLA4",41.4425396901356,2103.38711834581,0.768760361111607,0.443374442517234,0.83338013833186,-4.81316992275381
"CTAGE15",0.99336077047317,6.07958914370571,0.768627823902336,0.443452875608147,0.833446528413057,-4.81322367706328
"PEX11B",-65.6803933720116,3761.61755569989,-0.768440027007559,0.443564024091393,0.833574386481462,-4.81329982787401
"SPATA20",-142.132482143919,7029.33975924722,-0.768327849747938,0.44363042441062,0.833618134205492,-4.81334530649324
"CFAP97D2",-0.168989651253215,0.523245055407124,-0.768191600571473,0.443711081175546,0.83368865985865,-4.81340053547257
"PABPN1L",-1.03300065801285,26.4491342433443,-0.768105883142444,0.443761828504463,0.833702980432291,-4.81343527631353
"TERF2IP",-161.021577555783,6147.74717343725,-0.76774377893667,0.443976242204554,0.833901025704038,-4.81358199308649
"SLC14A1",-14.5060850631093,426.194403770977,-0.767650256080134,0.444031629852313,0.833901025704038,-4.8136198754223
"H2BC5",95.0463191362119,1362.31676789046,0.767645525459487,0.444034431604434,0.833901025704038,-4.81362179148481
"ATP1A2",-14.6011183824846,300.400499972274,-0.767636483507422,0.444039786809299,0.833901025704038,-4.81362545375098
"ACE",-5224.85925471049,301016.230776588,-0.767498713774199,0.444121387202497,0.833964246864103,-4.81368124942382
"MBOAT4",0.356942035054135,3.38081301040202,0.767360816586069,0.44420307175348,0.833964246864103,-4.8137370868144
"SCARA3",-92.747045941258,2479.22695988567,-0.767251793040942,0.444267658898076,0.833964246864103,-4.81378122566531
"DDO",-21.3710675360414,847.85241262162,-0.767193105927897,0.444302428246947,0.833964246864103,-4.81380498293951
"TMEM132E",-4.85775342465716,113.242788921108,-0.767178292944542,0.444311204489718,0.833964246864103,-4.81381097913607
"TRAPPC2B",-10.8046167374529,405.44390159019,-0.767097687862569,0.444358962306045,0.833964246864103,-4.81384360553083
"COPB1",-265.702700305046,17449.6231110788,-0.767069904278564,0.444375424526543,0.833964246864103,-4.81385485066494
"LIMS3",-1.20980953520369,39.2003808754496,-0.766943038350446,0.444450599102003,0.834024362438354,-4.81390619329962
"TCOF1",-140.949161691688,6162.13959441742,-0.766768768654385,0.444553874804762,0.834137193800413,-4.81397670656843
"RNF6",-71.431315427405,5692.02409656676,-0.766683033527167,0.444604688234062,0.834151575401872,-4.81401139103969
"CPOX",-36.2938712089453,3159.82856300527,-0.766512344331935,0.444705862149641,0.834260429604741,-4.81408043260185
"RRP7A",-250.978116049529,7468.67667630792,-0.76628032281625,0.444843411333625,0.834339346078433,-4.81417425795411
"TNFRSF17",-28.5562399952139,377.932722660049,-0.766258586415793,0.444856298568419,0.834339346078433,-4.81418304632914
"ADGRG4",30.2158645689995,1427.20621698049,0.76615188953147,0.444919560913451,0.834339346078433,-4.81422618202009
"TMEM255B",-19.7701846025002,459.34514775684,-0.7661029233833,0.444948595488074,0.834339346078433,-4.81424597619514
"XKRX",-7.1459391637251,236.885768420101,-0.766076789206765,0.444964092247007,0.834339346078433,-4.81425654021646
"TMEM8B",-42.4857019202018,2614.90677170668,-0.766004634032201,0.445006879651082,0.834339346078433,-4.81428570511189
"NAA30",-39.8193556260107,2340.40633610176,-0.765774921333099,0.445143113122333,0.834411426965338,-4.81437853620351
"TOM1L1",-115.664827959558,7922.17291341172,-0.765764027813534,0.445149574232854,0.834411426965338,-4.81438293779075
"ETFB",382.053156906153,14366.3387090379,0.765662112775213,0.445210024195798,0.834411426965338,-4.81442411413499
"ROCK2",-178.5920995992,11475.8620574506,-0.765580924237703,0.445258183812427,0.834411426965338,-4.81445691255803
"H3-5",-1.73338589459827,14.0181682299019,-0.765556044294083,0.445272942759724,0.834411426965338,-4.81446696283279
"MCUR1",-92.6779532212668,6728.87615525784,-0.765503188405607,0.445304298158566,0.834411426965338,-4.81448831294442
"LIMCH1",-34.0044677872768,1546.66082698368,-0.765268107716532,0.445443769157765,0.834437037679965,-4.8145832516012
"ADIPOR2",-246.268132798916,21601.9950741677,-0.765246139206483,0.445456804138969,0.834437037679965,-4.81459212223649
"MEAF6",-70.4783789555518,3836.68336106652,-0.765209424872189,0.445478589022638,0.834437037679965,-4.8146069465072
"CACNG7",0.291380032302449,1.93814985313696,0.765189149355681,0.445490620002841,0.834437037679965,-4.81461513292
"NACAD",-10.2283802117605,210.692629957092,-0.76500018461964,0.445602755915424,0.83456515716481,-4.81469141874543
"KRT2",-2.37113549081774,63.7462165765956,-0.76491583704139,0.445652814909312,0.83456515716481,-4.81472546419779
"DDX21",-142.956091762878,6910.33617605357,-0.764855659956907,0.445688531066082,0.83456515716481,-4.81474975137975
"XPO6",-269.982299694913,14686.3357867314,-0.76473230485001,0.445761749643436,0.834621418315439,-4.81479953101057
"CFAP298",-60.7319749356911,3883.17112543419,-0.764577392669146,0.445853709030889,0.83470941550297,-4.81486203418741
"TRPM6",-225.968491475738,18165.4230247076,-0.764507667331532,0.445895103139829,0.83470941550297,-4.81489016253116
"NT5DC1",-76.2196724292617,5831.75723359804,-0.764374526440926,0.44597415155191,0.834776558656229,-4.81494386671247
"NEK6",-117.714144104801,9267.96426060626,-0.764114014937322,0.446128845788621,0.834985269318,-4.81504892084212
"NNAT",-1.94604295029012,15.3059143867273,-0.763698574802107,0.44637560204544,0.835256621621568,-4.81521637849618
"DEGS1",-91.2399626727201,4704.66530312209,-0.763585229737741,0.446442938509276,0.835256621621568,-4.81526205056965
"BSN",-2.49427768140214,192.204205435788,-0.763485015714151,0.446502478904176,0.835256621621568,-4.81530242595228
"CYP20A1",56.5839515463335,3111.06744657194,0.763430443829503,0.446534903748879,0.835256621621568,-4.81532441030268
"ABCA8",-50.640157923073,1335.32421840261,-0.763379866869299,0.446564956148876,0.835256621621568,-4.81534478390751
"FGFR3",-190.101613925959,14623.0217161934,-0.763373900078718,0.446568501641894,0.835256621621568,-4.81534718738507
"PDP2",-29.9074898007962,2547.69395572452,-0.763310417018477,0.44660622455649,0.835256621621568,-4.81537275779095
"CNTN5",-0.177184901597177,0.467912160748991,-0.763288118262355,0.446619475362205,0.835256621621568,-4.81538173903114
"PPIAL4D",-0.231838727044325,0.834212974335755,-0.76306717554983,0.446750780514345,0.835397585356647,-4.81547071383194
"ZNF534",-0.605781779027328,9.48474346277163,-0.763015866538664,0.446781276381252,0.835397585356647,-4.81549137260359
"INSM2",-0.241191601363877,1.86786692509788,-0.762778257361096,0.446922516659165,0.835580859966633,-4.81558702434262
"TMEM26",-5.34902291080923,212.35896209855,-0.762485579118629,0.447096526533484,0.835825360308027,-4.81570480420354
"HLCS",-37.0304969193076,2946.21417773463,-0.762297538040648,0.447208345642827,0.835884253246473,-4.81578045232675
"HDGF",-611.049483280454,48350.2691238361,-0.762219906405763,0.447254514183055,0.835884253246473,-4.81581167782916
"KIF18B",-41.2426425794074,1781.990245358,-0.762070450320069,0.447343405372105,0.835884253246473,-4.81587178418873
"CDK11A",233.30951606153,13655.9163529699,0.761928431665659,0.447427882450944,0.835884253246473,-4.81592888867209
"PPP2R5B",-47.9039119459235,3422.24624416074,-0.761898354196319,0.447445774634689,0.835884253246473,-4.81594098121615
"NF2",-73.0074186157717,4458.78284511243,-0.76187122874613,0.447461911103562,0.835884253246473,-4.81595188650672
"FAM8A1",-75.4976959980822,5271.01752702023,-0.761749382361615,0.447534399570977,0.835884253246473,-4.81600086788568
"DEPDC1",-20.2737716097389,562.300892415999,-0.761739416427834,0.447540328771515,0.835884253246473,-4.81600487377788
"FAM120A",295.186048094733,26731.1181276471,0.761711550368557,0.447556907834286,0.835884253246473,-4.81601607450372
"GABBR1",-144.894293832624,3657.83635915928,-0.761673652472211,0.447579455959299,0.835884253246473,-4.81603130686398
"SARAF",-490.880853263101,29824.2761732233,-0.761632986996049,0.447603651438418,0.835884253246473,-4.81604765076953
"CAGE1",-0.234491834659325,2.34375951051183,-0.761472924159554,0.44769889424227,0.835981360329525,-4.8161119734271
"SELPLG",-193.290594723934,4222.40367065957,-0.761209670831248,0.447855564206268,0.836161431723259,-4.81621773505784
"SPAAR",1.151007955973,37.3807106516423,0.761107615742444,0.447916308727269,0.836161431723259,-4.81625872582418
"KDM5D",-648.236388347188,9541.8753779478,-0.761047010806126,0.447952383816406,0.836161431723259,-4.81628306543039
"NFS1",-44.9178752168491,3875.37671112714,-0.761020205894133,0.447968339972988,0.836161431723259,-4.81629382996621
"SMARCAL1",-45.2285232996319,2391.39099961925,-0.760776627806178,0.448113349633978,0.836351349210664,-4.81639163088869
"ELP5",-90.3519224741285,4278.68680811264,-0.760384465155686,0.448346872974005,0.836638103349481,-4.81654902619343
"ACER1",-1.2528697732847,22.008134742421,-0.760373260719422,0.448353545970444,0.836638103349481,-4.81655352193997
"SPRR2E",0.167075432194771,0.0550713487603206,0.759999391326966,0.448576243071778,0.836972872412278,-4.81670349840686
"ATP6V0D2",-10.6649623736312,375.496881783874,-0.759880317250971,0.448647183447425,0.836981978401183,-4.81675124928447
"GNB1L",-20.4769788837708,562.166332354101,-0.759828724065473,0.448677922951469,0.836981978401183,-4.81677193679927
"PERCC1",-0.725070287731043,29.0241604660495,-0.759773194866107,0.448711008904917,0.836981978401183,-4.81679420100262
"MPHOSPH8",-136.502813363615,10894.5115667054,-0.759581453089942,0.448825265139882,0.837060436822419,-4.81687106672337
"PRTFDC1",-18.8538914877086,1083.37449178008,-0.759549147695547,0.448844517114567,0.837060436822419,-4.81688401547079
"AVL9",-107.647599928208,8853.89749683504,-0.759450398286719,0.448903368463396,0.837060436822419,-4.81692359314025
"CASP2",-95.8578697134672,6030.01188697113,-0.759393121034367,0.448937505821199,0.837060436822419,-4.81694654690021
"MAP1A",-22.4533540707062,562.376353902165,-0.759339329553134,0.448969567008673,0.837060436822419,-4.8169681021867
"MYL6B",-48.8620066997628,1250.93291096873,-0.758875232148839,0.449246236254533,0.83740101959446,-4.81715401236461
"MSANTD4",-24.460090626307,1025.75231511434,-0.758869787883658,0.449249482405003,0.83740101959446,-4.81715619258621
"PCED1A",-137.576607285996,6542.73909679164,-0.75875976970666,0.449315083774497,0.83740101959446,-4.81720024738131
"TTC19",-136.733056828371,7995.12320024635,-0.758742283562184,0.449325510875923,0.83740101959446,-4.81720724881161
"OPTN",-268.566970209959,22239.7736755896,-0.758650466018624,0.44938026455041,0.837422332204408,-4.81724400982585
"GNGT2",20.0945940061011,512.367047121489,0.758549389659995,0.449440543970268,0.837453936967058,-4.81728447271414
"CELA2B",-0.169767302745707,0.101936094600147,-0.758370107870113,0.449547474563993,0.83752740331026,-4.81735622970425
"EHD2",-123.446426990486,2510.33957688904,-0.758168769924504,0.449667577688762,0.83752740331026,-4.8174367946355
"GALNT18",-23.9498959143378,498.095432695159,-0.758159917528401,0.44967285878677,0.83752740331026,-4.81744033641727
"PSTPIP1",-86.5308660644832,1913.19888241132,-0.758130384710894,0.449690477517167,0.83752740331026,-4.81745215199568
"BEND5",-16.5499369504093,265.148973145044,-0.758120141750412,0.449696588369568,0.83752740331026,-4.81745624992394
"AKR7A2",-183.59641293294,9166.51964260605,-0.758033380164751,0.449748351412201,0.837543120075201,-4.81749095866766
"CENPS",18.4898133038226,1002.33892194187,0.757897652808087,0.449829334893733,0.837563064371131,-4.81754524817041
"TIMM13",206.650119040502,6745.00089133183,0.757870207282774,0.449845711636947,0.837563064371131,-4.81755622492242
"ABHD13",-33.2884306992864,1558.21774162889,-0.75769739677261,0.449948835506627,0.837653231825182,-4.81762533092808
"P4HB",2507.01098331064,168672.189500454,0.757543647848188,0.450040595850719,0.837653231825182,-4.81768680122385
"SOST",-0.191721002572231,0.515752354895515,-0.757510597347908,0.450060322431297,0.837653231825182,-4.81770001352235
"SERPINB6",617.668180415156,30487.9396341898,0.757459370218391,0.450090898926296,0.837653231825182,-4.81772049100196
"PEX11G",23.6231007357783,1279.95205971237,0.757362806371937,0.450148539277814,0.837653231825182,-4.81775908761497
"SPACA9",-7.23475503977974,223.806756118275,-0.757348522697469,0.450157065767977,0.837653231825182,-4.81776479639354
"KCNG4",0.187593467727464,0.324992391590536,0.757087163725867,0.450313097609155,0.837653231825182,-4.81786923537063
"C6orf52",-1.2439083567625,55.2742464963111,-0.756959228132239,0.450389486712639,0.837653231825182,-4.81792034542241
"ADRB2",-11.8449171502061,265.682471796052,-0.75693484577038,0.45040404602666,0.837653231825182,-4.81793008516669
"POLD3",-46.0844825626591,3077.31885860978,-0.756903088521804,0.450423009472938,0.837653231825182,-4.81794277040834
"CD247",-149.499377160976,3880.04738048248,-0.756895605745563,0.450427477786332,0.837653231825182,-4.81794575928171
"RIT1",-40.8824616857078,2805.80054701255,-0.756835796603019,0.450463193516868,0.837653231825182,-4.8179696480231
"NSMCE4A",-65.3667180116036,4352.69689663698,-0.756802066004923,0.450483336854152,0.837653231825182,-4.81798311974876
"HSP90AA1",-1785.31062224072,96561.5863972791,-0.756772894696525,0.450500757877427,0.837653231825182,-4.81799477005315
"RETN",-0.661960878148001,4.67654151615406,-0.756494949711483,0.450666765189426,0.837881314160607,-4.81810575221235
"NOL4L",-172.360795836579,19558.4261230013,-0.756303878481382,0.450780906003351,0.837915181800639,-4.81818202272633
"APLF",-7.70840461805321,139.652421374456,-0.756298049363158,0.450784388421921,0.837915181800639,-4.81818434925499
"C1orf115",682.91822886881,58250.1693336033,0.756192908295507,0.450847204203851,0.837915181800639,-4.81822631031591
"TPM3",727.596067117353,43354.4213436753,0.75617424477415,0.450858355115366,0.837915181800639,-4.81823375819391
"LCE1A",-0.345456720703481,8.14928856459332,-0.755359437707617,0.451345332525101,0.838717429849914,-4.81855873870149
"MTIF2",-69.6650001196331,4732.01520357179,-0.75524347713494,0.451414661945685,0.838717429849914,-4.8186049606956
"HRH3",-0.28773105222229,3.11568450141885,-0.755234253439179,0.451420176784003,0.838717429849914,-4.81860863696856
"CD37",-940.895772207896,12374.1549832676,-0.754979008163575,0.451572802963248,0.838893827672749,-4.81871035205798
"PMM1",-155.871311000776,9434.32264470278,-0.754930341593292,0.451601906920665,0.838893827672749,-4.81872974180261
"SLC2A8",72.7195257522317,3184.00194394753,0.75473195823083,0.451720556766236,0.839033609089631,-4.81880876896866
"PTER",-41.2488548782662,2138.48398713578,-0.754447898553514,0.451890479244703,0.839246603927131,-4.81892189007785
"SLC22A17",-38.3336225399298,814.398694529674,-0.754390089073094,0.45192506493913,0.839246603927131,-4.81894490640151
"ZNF775",-26.4807771729375,713.057730766662,-0.754322562082943,0.451965466246915,0.839246603927131,-4.81897178945832
"MID1IP1",97.9232838427943,4341.64749309916,0.75421309437125,0.452030965018288,0.839287611960578,-4.81901536441592
"NOTCH4",-18.3328295746843,223.847296667277,-0.754033298138935,0.45213855583986,0.839405704731932,-4.81908692094437
"SOX11",0.685170784231616,5.43637208331568,0.753924955584837,0.452203395545773,0.839405704731932,-4.81913003171556
"METTL17",-92.9374256146421,8027.12294384273,-0.753889141977385,0.452224830063267,0.839405704731932,-4.81914428102391
"CRX",-0.297960160315844,0.11231278618863,-0.753572725111693,0.452414231428744,0.839591231211704,-4.81927014606574
"SLC5A10",4.16509565113361,44.7285290313763,0.753336981112814,0.452555372942502,0.839591231211704,-4.81936388694023
"KCNAB3",-12.5375103188369,523.684021569896,-0.753336559734903,0.452555625246801,0.839591231211704,-4.81936405447035
"KRTAP29-1",-0.167494167613804,0.602685364651308,-0.753313737155901,0.452569290617518,0.839591231211704,-4.81937312806187
"KCNQ2",-0.698299934198737,6.83840555376777,-0.753243611246188,0.452611281060816,0.839591231211704,-4.81940100637877
"TCP1",-277.30929042288,15016.4529296262,-0.753113268421071,0.452689334487556,0.839591231211704,-4.81945281691536
"GPM6A",-4.24634420051441,68.2392161644098,-0.753112415311236,0.452689845382163,0.839591231211704,-4.81945315599253
"TTC38",519.655075970575,30411.0537976115,0.753104941331732,0.452694321274565,0.839591231211704,-4.81945612658536
"CHRNA2",-1.00109110486333,19.249494364974,-0.752958261146843,0.452782167776507,0.839591231211704,-4.81951441990294
"ZNF581",-76.4214655739656,2101.37819229256,-0.752941986810603,0.452791915047447,0.839591231211704,-4.81952088692277
"TUBB3",-31.8413915774356,437.47645102826,-0.752839236686701,0.452853458467866,0.839591231211704,-4.81956171410031
"LRRC59",218.291373332555,14921.2324987781,0.75273346946458,0.452916814003908,0.839591231211704,-4.81960373435652
"PRPF38B",-137.51401375844,8623.95583411266,-0.752640543636618,0.452972481603118,0.839591231211704,-4.8196406480433
"POLR3C",-46.9773059759564,2947.11340855653,-0.752613341484213,0.452988777903381,0.839591231211704,-4.81965145292512
"BOLA2",79.1344946461695,3238.99112808545,0.752557743494368,0.453022086659388,0.839591231211704,-4.81967353562877
"LILRA5",7.33085266495181,99.2146037597114,0.752514552812706,0.453047963161937,0.839591231211704,-4.81969068922008
"OR4F16",-0.892135191720996,18.5584083770662,-0.752393619188174,0.45312042168738,0.839591231211704,-4.8197387139896
"HSD17B11",-716.346615780356,39210.0844335999,-0.752370505928802,0.453134270968331,0.839591231211704,-4.81974789178457
"SIGLEC15",-10.2145155231197,365.128884241707,-0.752344333152132,0.453149953779377,0.839591231211704,-4.81975828411405
"CDK7",-32.2458560746552,1983.01265789011,-0.752172771719691,0.453252761606261,0.839595027984887,-4.81982639654771
"FOXS1",-10.8889642878506,102.520467399548,-0.752069442807349,0.453314687661602,0.839595027984887,-4.81986741225532
"PLEKHF1",63.9326587306325,1488.7807250061,0.752016246413867,0.453346570677272,0.839595027984887,-4.8198885260309
"SELENOT",-161.819966740441,8037.28590339482,-0.751853373752871,0.453444195619467,0.839595027984887,-4.81995316140628
"DHH",-2.72566848118676,24.3120923715489,-0.751813285588281,0.453468226075584,0.839595027984887,-4.8199690681161
"CHAF1B",18.7405658910099,785.296995979441,0.751750203441807,0.453506041519285,0.839595027984887,-4.81999409698451
"GGN",-12.3351893282281,831.513342126923,-0.751744626661389,0.453509384682093,0.839595027984887,-4.81999630956308
"ZC3H10",-24.2944375186939,1366.48081237379,-0.751547718098453,0.453627436245107,0.839595027984887,-4.82007442232414
"FBXL6",-75.1124819046399,6114.93239589928,-0.751346944241706,0.45374782319421,0.839595027984887,-4.82015404761853
"HAUS4",-80.5704846563331,4837.58017294078,-0.751344686326045,0.453749177177164,0.839595027984887,-4.8201549429702
"ANKFY1",-119.263905724694,11411.2857971142,-0.751330521835272,0.4537576711161,0.839595027984887,-4.82016055968291
"MDP1",20.0524802895267,920.508060348987,0.751289069174027,0.453782529316728,0.839595027984887,-4.82017699650237
"TUBB8",-1.40690889513671,23.3728341021793,-0.75128644545229,0.453784102728005,0.839595027984887,-4.82017803683101
"ECSCR",-26.266934976371,471.927059466106,-0.751239800264985,0.453812075750203,0.839595027984887,-4.82019653145727
"TRIM62",-21.0734749057854,1544.99313658503,-0.75122851781298,0.453818841960995,0.839595027984887,-4.82020100473303
"ELAC2",-127.950112101449,7810.93112632231,-0.751181752600699,0.453846888187568,0.839595027984887,-4.82021954553499
"EPYC",-0.244182568642696,2.70898630660951,-0.751070625871366,0.45391353753435,0.839637977955607,-4.82026359889639
"CCDC106",-62.721669199015,1416.31333570006,-0.750993203324398,0.453959975765519,0.839641155611384,-4.82029428728807
"FBXO16",1.34584865705565,42.2331971370549,0.750922942345272,0.454002120815529,0.839641155611384,-4.82032213430584
"MRPL50",-38.9045182748107,2016.11598975037,-0.750761949398042,0.454098698559212,0.839678809772246,-4.82038593204489
"NADK2",-33.9863650176464,1951.15968874947,-0.750744194709005,0.454109350101843,0.839678809772246,-4.82039296698561
"ARHGEF37",35.1358478195825,3889.4000454972,0.750359017105317,0.454340464155536,0.839925172006902,-4.82054554545801
"SMIM40",-0.174193934318358,0.62679277923736,-0.750179462555063,0.454448223282207,0.839925172006902,-4.82061664506975
"UGCG",-142.62197810611,8220.2536222762,-0.750166112640003,0.454456235775465,0.839925172006902,-4.82062193066815
"BTBD8",-10.2831130585628,657.505273144738,-0.750118101333505,0.454485052374688,0.839925172006902,-4.82064093889641
"COL9A3",-20.3247984686242,404.486178222789,-0.750094267192703,0.454499358118491,0.839925172006902,-4.82065037466043
"B3GNT2",39.685824968599,2003.57917588285,0.750066434775873,0.454516064034941,0.839925172006902,-4.82066139293817
"TMEM164",-172.993771549951,18320.3650607031,-0.749803143636301,0.454674117198976,0.839925172006902,-4.82076560446997
"ALX1",0.186815816234968,0.903683430783559,0.749739750226841,0.454712176817001,0.839925172006902,-4.82079069039935
"MAP9",-7.62456086618408,164.33237371372,-0.749611529759282,0.45478916232269,0.839925172006902,-4.82084142317449
"FBLIM1",-288.933225518962,30567.2638204014,-0.749605080682538,0.454793034641879,0.839925172006902,-4.82084397464338
"PPBP",0.489322246814621,2.79286918469725,0.749567227846123,0.454815763586242,0.839925172006902,-4.82085895004502
"ST18",-4.26773559849241,220.043901980981,-0.749526042794571,0.454840494112477,0.839925172006902,-4.8208752428946
"SLC66A3",-34.7602387988275,1782.25292051887,-0.749499881704813,0.454856203547675,0.839925172006902,-4.82088559178986
"DYNC1H1",-542.555458036688,54111.6309439126,-0.749459545848099,0.454880425373852,0.839925172006902,-4.82090154728975
"PRDM7",-0.202077166955791,0.933391390991904,-0.74943644629702,0.454894297067674,0.839925172006902,-4.82091068430842
"AP1S2",-40.414188730034,878.66121477896,-0.749323504136934,0.454962124324657,0.839970183119498,-4.82095535453182
"INTS14",-64.6694909373646,5022.58940060536,-0.748938277128707,0.455193515186775,0.840171769404541,-4.82110766724055
"NAIF1",-23.9761990787863,1493.50260476005,-0.748821238256911,0.455263829146942,0.840171769404541,-4.82115392724794
"KCNS3",-30.1862228868818,821.357553500982,-0.748747256931156,0.455308278424137,0.840171769404541,-4.82118316493153
"KATNBL1",-25.3425021235842,1138.14250755972,-0.748726929115439,0.455320492164732,0.840171769404541,-4.82119119805699
"KCNJ3",47.5832596757809,2849.19222043866,0.748714442218336,0.455327994869587,0.840171769404541,-4.82119613250941
"DTNB",-19.4115870670569,543.630401189576,-0.74870765557451,0.455332072628356,0.840171769404541,-4.82119881435623
"C1orf21",-182.558161871164,12916.240870578,-0.748571003405717,0.45541418458408,0.84021710057853,-4.82125280945528
"INTS15",-82.9415301788567,3444.27120864638,-0.748522111543806,0.455443564916326,0.84021710057853,-4.82127212563432
"ACADSB",-45.321574923727,3460.92764376314,-0.748299412579909,0.455577403892816,0.840382081696581,-4.82136009369261
"IARS1",-161.549516300771,8349.49447023202,-0.748228650225271,0.455619935767736,0.840382081696581,-4.8213880400343
"MAP1S",-126.927387449897,4136.07528911563,-0.748145782704323,0.455669746352564,0.840393773753841,-4.82142076377865
"NCOA4",-680.359319973657,49412.4540804697,-0.748068356151854,0.45571628924203,0.840399437529994,-4.82145133569101
"DNAJC11",-91.0577050906249,9135.3428524903,-0.747942536370516,0.455791928187848,0.840458751977059,-4.82150100902697
"COX6C",465.634795716956,17958.2811243662,0.747619761769173,0.455986002914544,0.840670483501562,-4.82162840188667
"CCL4",-16.7944620446252,385.000004443224,-0.747606920576805,0.455993724911927,0.840670483501562,-4.82163346893208
"APOBEC2",2.54302709816362,61.1308106992795,0.74746189971946,0.456080937761284,0.840751090760098,-4.82169068718785
"RAB19",11.7578733026266,700.287626313352,0.747252556664828,0.45620684951304,0.840862177791922,-4.82177326454909
"SH3GLB2",-214.415181132945,15577.8146967299,-0.747040054776039,0.456334681393089,0.840862177791922,-4.8218570645719
"ENAM",2.59101513429442,41.2751021841048,0.747034477264469,0.456338036855327,0.840862177791922,-4.82185926374393
"CSNK1G2",-214.659210145333,10478.0722599675,-0.746984238730626,0.456368261271168,0.840862177791922,-4.82187907169941
"CDHR4",0.26649518454269,6.45626310731372,0.746905794997514,0.456415456723561,0.840862177791922,-4.82190999771656
"ZFAND2A",37.1005232398177,2004.97643063379,0.746781242108687,0.456490399319922,0.840862177791922,-4.82195909542696
"SNRPN",-251.177871328583,6227.28930672304,-0.746706887858737,0.45653514108239,0.840862177791922,-4.82198840139654
"CPSF2",-88.7405237781868,5293.31506208157,-0.746611789464958,0.456592369012445,0.840862177791922,-4.82202587925761
"DCUN1D1",-58.271899503497,2706.61875152747,-0.746593407843821,0.456603431100851,0.840862177791922,-4.82203312283027
"TMEM158",10.9899470000596,151.134029015002,0.746575459076985,0.456614232843829,0.840862177791922,-4.82204019565972
"SCG5",11.7907283603521,481.764771776098,0.746553480475317,0.456627459978504,0.840862177791922,-4.82204885624329
"STAU1",-167.55064646768,15096.0883796891,-0.746371612225105,0.456736920057525,0.840862177791922,-4.82212051106299
"PRKCI",-53.2845759406537,3451.07298726198,-0.746355203183151,0.456746796813787,0.840862177791922,-4.82212697526258
"GTPBP6",-137.954636418018,5619.18475411193,-0.74634964699252,0.456750141164544,0.840862177791922,-4.82212916404383
"ATOX1",135.429976670459,5928.2333315341,0.746235951477822,0.456818579179375,0.840908091096523,-4.8221739492186
"OGDH",-587.227043189538,48782.4156791945,-0.74610824077645,0.456895460459672,0.840969536475901,-4.82222424700041
"SH3BGRL3",606.303324759272,20916.7659226444,0.745644726064924,0.457174556019596,0.841403133755791,-4.82240672690792
"SLC16A7",-33.8146648322065,871.270547665758,-0.745451497068724,0.457290933351745,0.841537203575052,-4.82248276564465
"SPRN",0.611473350481555,13.2015536437623,0.745270649760074,0.457399868718605,0.84165755397564,-4.82255391434832
"ARFGAP3",126.841521804172,12175.028355247,0.745140849581558,0.457478064365817,0.841721322958026,-4.82260496964575
"RBM7",-40.4441256206283,2251.85766278045,-0.74470272722263,0.457742058871783,0.842126901609185,-4.8227772347893
"SPACA6",-9.35127205838413,216.384163109453,-0.7443241658121,0.457970234005837,0.842466510971628,-4.82292600057709
"COPZ1",272.531618831123,18589.9600979474,0.74423275844923,0.458025338798217,0.842487711669565,-4.8229619103334
"CCDC91",-31.4853479691319,1646.65159947848,-0.744118209089696,0.458094400018732,0.842534577220257,-4.82300690536615
"HAL",-3.73361919004631,208.934483570857,-0.743837642392162,0.458263577187993,0.842765551198467,-4.82311708316779
"SMIM32",45.8243469522031,2318.68407978678,0.743458258628324,0.458492395784469,0.843048606451056,-4.82326600088488
"TCF24",0.157803433630435,0.262541431446375,0.743437845038348,0.458504709715829,0.843048606451056,-4.82327401160686
"ZNF830",-50.3042928755144,2155.8109787602,-0.743286226937642,0.458596174993061,0.843108702941618,-4.82333350293644
"ANO2",-2.36891308249089,66.7917912313572,-0.743239081243726,0.458624618256469,0.843108702941618,-4.82335199933969
"ZNF723",-0.174260931985402,0.627033853383221,-0.743022528409482,0.458755278649235,0.843268712260818,-4.82343694339689
"PNOC",-39.3056749416755,497.533129043428,-0.742918737486001,0.458817909934181,0.843303654197336,-4.82347764729559
"FCRL6",-9.12051683914513,391.298014042264,-0.742834164808584,0.458868947800867,0.843313233485965,-4.82351081018135
"VDAC1",-446.877830830908,29903.3639086236,-0.742726647877814,0.458933836695853,0.843313233485965,-4.82355296464936
