"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MTMR2",258.883247155838,0.0602760595808183,0.0938035306144191,0.642577728002414,0.520498138636721,0.828182994665991
"SAMD3",19.3596885413354,-0.186385237930188,0.290110948638625,-0.642461922946443,0.52057330478768,0.828223308019147
"DNAH11",61.3039331536849,-0.405769449388646,0.631710371050916,-0.642334633059144,0.520655931906004,0.828275482791893
"CDKN2AIP",230.332211896602,-0.0573499348061343,0.0893033848964078,-0.642192173036446,0.52074841435864,0.828343324246814
"MAPK8IP1",31.6432463256245,-0.192196000938495,0.299471583533101,-0.641783766830254,0.521013591125677,0.828685827569366
"SUGT1",665.708946123144,-0.0464946082544345,0.0724721536245413,-0.641551353576583,0.521164527301386,0.828846580066629
"AADAT",7.40719390547881,-0.179074534025124,0.279163625342754,-0.641468005744867,0.521218661380045,0.828853364982561
"ADGRE5",579.501326242018,0.102585642727492,0.160007539903628,0.64113005417919,0.521438189209475,0.82888957031876
"GET1-SH3BGR",3.99223260563211,-0.423728173595706,0.660845659272191,-0.641190825195661,0.521398709839156,0.82888957031876
"NCOR1",1870.06691680604,0.062337686122154,0.0972235637433977,0.641178781377342,0.521406533880345,0.82888957031876
"RAB28",104.515858166952,-0.0767524228755594,0.119715061788941,-0.641125867778232,0.521440908925633,0.82888957031876
"SLC38A10",902.896631199137,0.0701138740932444,0.109391241566667,0.640945957730215,0.521557795278367,0.828996090209595
"MSRB3",241.013903276696,-0.129277208581518,0.201726120872393,-0.640855076290769,0.521616845465082,0.82901067015444
"KLHL13",58.4777385543186,0.120925295672726,0.188751448450274,0.640658901775702,0.5217443215188,0.829133986802178
"CES2",12877.5960782244,0.134187336744741,0.209542763614383,0.64038163108168,0.521924521961765,0.829141806320687
"CPA6",3.50132483674945,0.22976095539891,0.358906930026208,0.640168623609837,0.522062978956635,0.829141806320687
"DRAM2",379.773119323859,0.0852870230307918,0.13319052195262,0.640338529952839,0.521952536604237,0.829141806320687
"MEST",204.397890669328,-0.150468038079655,0.235092593082232,-0.640037340636347,0.522148323612215,0.829141806320687
"ODF2L",159.546510760661,-0.0825977208658072,0.129010023183216,-0.640242663537113,0.522014850119617,0.829141806320687
"PMEPA1",428.513145921593,0.0926634988497045,0.144657239084045,0.640572842648183,0.521800248609385,0.829141806320687
"SATB2",224.735492662056,0.098098835211954,0.153215966323575,0.640265094858195,0.522000269337371,0.829141806320687
"SH2B2",40.649723288498,-0.258411727222348,0.403704293991709,-0.64010150763384,0.522106608926835,0.829141806320687
"SUFU",155.075784180992,-0.0751855585343313,0.117519592588233,-0.639770415115101,0.522321869115536,0.829258934623109
"TMEM265",44.4442883095207,0.127801994193681,0.199739840734603,0.639842275450161,0.522275145159431,0.829258934623109
"TCIM",266.577314326772,0.113448432873972,0.177431914202631,0.639391359687478,0.522568368434208,0.829571046011936
"CLCA1",32878.8415201494,0.170272022501601,0.266396071096245,0.639168670171882,0.522713211039475,0.829609240673734
"CNGA4",0.839304654117254,-0.273170707524397,0.427370732047155,-0.639189085822229,0.522699931352019,0.829609240673734
"GPR174",116.509782911949,-0.141076396622278,0.220739485602823,-0.639108115328841,0.522752600928344,0.829609240673734
"OSBPL10",114.597642170819,-0.0965611568256402,0.151113829073507,-0.638996162149191,0.522825428569845,0.829609240673734
"SST",250.782979084561,0.150934437817885,0.236214960275257,0.638970697038003,0.522841994829274,0.829609240673734
"IL32",4182.95242284375,0.173590074067252,0.271860760586056,0.638525669144162,0.52313155003864,0.829989451431103
"MAN1A1",1962.9474902776,0.126302287563287,0.197880527628218,0.638275473979867,0.523294374430812,0.830057003704229
"SESTD1",485.026626409137,0.0701373096906641,0.109887857679229,0.638262599452984,0.523302753741587,0.830057003704229
"STX1A",30.5184654589331,-0.149631971708961,0.234448338988886,-0.63823003547086,0.523323948126865,0.830057003704229
"CNTD1",5.92773512099482,-0.212552339596487,0.333159367174295,-0.637989984790937,0.523480199569402,0.830146397962315
"HNRNPR",1095.59781009309,-0.0473070839074839,0.074141371580096,-0.638065939424622,0.523430757333145,0.830146397962315
"FKBPL",18.5229317927047,0.202596096523471,0.317769082554243,0.637557609113492,0.523761697689318,0.830513563947162
"USP46",95.7316350246046,-0.0638513234735287,0.100165318409194,-0.637459397000907,0.523825649488077,0.83053573596693
"XBP1",3149.24263310056,0.113106028880023,0.177511662913,0.637175197527485,0.524010731371357,0.830678783708313
"ZNF559",79.5352473820672,-0.0886972088359785,0.139205509130837,-0.637167374982363,0.524015826194673,0.830678783708313
"MTIF2",458.151756112086,0.0435025134820378,0.0682874566659802,0.637049842035047,0.524092378455409,0.830720906189905
"COPS7A",226.020043542662,0.090277010499648,0.141779209397457,0.636743644454739,0.524291839807782,0.830799377390136
"KTN1",2609.89357771683,0.0510011379004942,0.0800873429448579,0.63681895322223,0.524242779024813,0.830799377390136
"SMCO3",2.51831511540982,-0.493866083519841,0.775512377012264,-0.636825533878011,0.524238492090927,0.830799377390136
"FNDC1",66.2351971567511,-0.199014445224157,0.312604113444408,-0.636634121769317,0.524363193848931,0.830833235935471
"PPP6R1",803.97485044185,-0.0721608473007171,0.113371508818267,-0.636498958626279,0.524451259509813,0.83089356441832
"C3orf33",21.8037303813002,0.118271593606659,0.185922363054699,0.636134307156276,0.524688886276631,0.830953176870396
"CMIP",1604.77969827661,-0.0651625624349237,0.102459931274568,-0.635980930538627,0.5247888513091,0.830953176870396
"LARP4",493.389738754982,-0.0656913097524219,0.10325866838126,-0.636182034711811,0.524657781264956,0.830953176870396
"MAP9",37.6805996514988,0.146773664905572,0.230778902511854,0.635992559579976,0.524781271601593,0.830953176870396
"SPC25",66.7661695811444,-0.288632491642616,0.453590003619899,-0.636329040188649,0.524561980761922,0.830953176870396
"TLX2",4.64027336817578,-0.415505748522723,0.653323187208867,-0.63598806327057,0.524784202250116,0.830953176870396
"CCDC187",1.2001119959377,-0.227929219041612,0.358588175551736,-0.635629489708945,0.525017943813687,0.831236360018249
"RTN4R",21.2707691727772,-0.162835018617422,0.256209917780197,-0.635553143407658,0.525067718177703,0.831236360018249
"ACVR1C",81.4358808826771,0.11848859362884,0.186717689421569,0.634586867456986,0.525697895425094,0.831376382872539
"CLASRP",192.877322763808,-0.114900398040176,0.181070419594238,-0.634561947211793,0.525714152803171,0.831376382872539
"DNALI1",35.631444815998,-0.116748846452358,0.183825761152624,-0.635106014088121,0.525359274926035,0.831376382872539
"EIF1B",330.634533463615,0.0784035697639919,0.123442016099172,0.635144922625078,0.525333900795995,0.831376382872539
"FAM210A",151.355753078327,0.0533965693557688,0.0840487784468394,0.635304526044266,0.525229822284787,0.831376382872539
"MYLK",1884.27338531944,-0.109547897598231,0.172673950858915,-0.63442051944325,0.525806421801103,0.831376382872539
"PMF1-BGLAP",17.4629901975961,-0.140631817806567,0.221623268632975,-0.634553486527013,0.525719672412107,0.831376382872539
"PRKRA",197.863575612443,-0.047539747137299,0.0749295990026866,-0.634458848973614,0.525781414385181,0.831376382872539
"PSMC1",1604.66439270893,-0.0703847255681314,0.110798745026979,-0.635248400611331,0.525266420871111,0.831376382872539
"REG4",7341.83619760014,0.166947509527653,0.263034369639137,0.634698460724704,0.525625097772178,0.831376382872539
"SEPTIN5",18.3650229568633,-0.247561738714668,0.389861717376589,-0.63499884107763,0.525429170847773,0.831376382872539
"SLC6A12",6.47840010764268,-0.233851058236206,0.368357254537965,-0.634848520981428,0.525527214381478,0.831376382872539
"ZNF486",30.1418226240199,-0.136304537575382,0.214777642170041,-0.63463094295201,0.525669142244927,0.831376382872539
"MAGOHB",90.4113184141958,0.07313910115342,0.115314848021098,0.63425571302005,0.525913953729979,0.83138867914601
"SPMIP10",1.43324951857852,-1.06899945293184,1.68544038121562,-0.634255275265703,0.525914239368338,0.83138867914601
"RPL12",6420.33620929264,-0.0911089943611422,0.143720136654454,-0.633933396404954,0.5261242894733,0.83152397726809
"SPEN",894.640569007164,-0.0592243588445364,0.093422872693265,-0.633938532793651,0.52612093725774,0.83152397726809
"TRPC4",5.63788024416467,0.302774846581831,0.477642603101532,0.633894138872428,0.526149910891553,0.83152397726809
"MPV17L2",60.1851636177542,0.0951891860648337,0.150203541638101,0.633734631199189,0.526254020090539,0.831609437908808
"MYO1D",3071.66327432507,0.12293507948092,0.194066460991379,0.63346896136979,0.526427443719296,0.831726641683621
"NIPSNAP2",344.051558752111,-0.0806657977307241,0.127340033626653,-0.633467696162445,0.526428269689651,0.831726641683621
"APOOL",274.79433569623,0.0724329438903545,0.114393149645627,0.633193019990631,0.526607603300863,0.831851831825095
"FYCO1",330.53618576352,0.0657017560013552,0.103750498167622,0.633266896658226,0.526559366819678,0.831851831825095
"ANO4",1.84180727727586,-0.247493040300971,0.391047875837529,-0.632897032801679,0.526800885601009,0.831999004140477
"HLA-F",614.512911311436,-0.367134573374558,0.58001665579129,-0.632972466753896,0.526751623112129,0.831999004140477
"NAALAD2",21.2996472442405,0.350173223432305,0.553363600885345,0.63280855999934,0.526858666167703,0.832011200985596
"GK3",3.78146362520981,-0.626416600477989,0.990409139046946,-0.632482653664504,0.527071539740897,0.832268293941997
"FRS3",20.7492897879779,-0.151587690749993,0.239712452669704,-0.6323730330308,0.52714315096186,0.832302300003523
"AGO2",465.707071755611,-0.0610737479990761,0.0967680677626468,-0.631135346722827,0.527952031278144,0.83249764576351
"ARHGEF15",36.3481321361273,-0.191966958421124,0.304029861051332,-0.631408236537375,0.52777363190399,0.83249764576351
"CEP85",74.7494667124338,-0.0764173079106895,0.120979242664367,-0.63165635879119,0.527611450788443,0.83249764576351
"CNTF",4.84898045283317,-0.331052790986349,0.524237376532906,-0.631494063196712,0.527717529815325,0.83249764576351
"COL15A1",207.13457048066,0.162479574990896,0.257297888517445,0.631484292106346,0.52772391670512,0.83249764576351
"DNAH3",16.9993051483008,-0.159903182805308,0.253398610906388,-0.631034172734199,0.52801818071349,0.83249764576351
"EFHD2",1594.77474380642,0.0508969998902723,0.080631408730733,0.631230443464553,0.527889859110691,0.83249764576351
"FAM210B",478.731011798624,0.0615097333261087,0.0974387780157977,0.631265442554464,0.527866978411544,0.83249764576351
"MTMR9",174.669503967528,-0.219987402422286,0.348500122439031,-0.631240531230435,0.527883264169176,0.83249764576351
"PRKD1",19.0658838938248,-0.147458520669864,0.233643366780368,-0.631126501478983,0.527957814294581,0.83249764576351
"QTRT1",124.588963838998,0.111537562457831,0.176512122284642,0.631897464118451,0.527453880522213,0.83249764576351
"RGPD4",12.9806783391871,-0.27357055390397,0.433495701399055,-0.631080199921369,0.527988086758869,0.83249764576351
"SMIM14",1676.70787351368,-0.0519001097652856,0.0821100086065421,-0.632080189078807,0.527334479736499,0.83249764576351
"SNURF",16.3093907676513,0.178231756444622,0.282262992806188,0.63143862634165,0.527753766732164,0.83249764576351
"TRIL",51.9928457369332,-0.149960060674186,0.23748315046376,-0.631455580664743,0.527742684215668,0.83249764576351
"ARF3",813.668638049269,0.301254694335197,0.477838260112016,0.63045327149939,0.528398066470501,0.832654907199117
"C22orf15",2.06968816295644,-0.402404130390478,0.638117573635829,-0.630611265095997,0.528294731311082,0.832654907199117
"CPM",279.423779293214,-0.143309126440227,0.227302101907356,-0.630478667982742,0.528381455295003,0.832654907199117
"N4BP1",502.451365981821,0.0592419399057535,0.0939795877654524,0.630370289063252,0.528452344965797,0.832654907199117
"PIGV",118.135149750657,0.0611841361033707,0.097013320088732,0.630677684748954,0.528251292842936,0.832654907199117
"SLC44A5",16.4734980797824,-0.419775195915381,0.665944688487054,-0.63034543735015,0.528468600929155,0.832654907199117
"TEX101",0.853641055219184,0.437183835094521,0.69340865737906,0.630485112122748,0.528377240393883,0.832654907199117
"CCDC85A",7.06796621593442,-0.234987455316518,0.373036486640012,-0.629931558258765,0.528739364297858,0.832765751349825
"FBXL13",44.0517703622818,-0.303917470618737,0.482444935746649,-0.629952660086239,0.528725557587059,0.832765751349825
"RPL38",4527.12452412115,-0.0819671447196765,0.130101553193926,-0.630024336431236,0.528678661855017,0.832765751349825
"USP43",98.1941042503976,0.162418118658624,0.257775237882785,0.630076496069332,0.528644536663591,0.832765751349825
"ZNF540",25.6022336186611,-0.117076961102383,0.185890616047584,-0.629816413499938,0.528814705573744,0.832805497568808
"ARL6IP4",1033.29045299596,-0.0695633809042233,0.110641873721489,-0.628725622266038,0.529528700763286,0.833016530052063
"CABP1",9.62462174262898,0.221935935251818,0.352695733671386,0.629256081273159,0.529181418955208,0.833016530052063
"CARHSP1",344.456290227469,0.138960784244721,0.221084925094203,0.628540295931578,0.52965005783296,0.833016530052063
"CCDC78",10.3401607848634,-0.409820661392918,0.651214561758298,-0.629317410050523,0.529141275600013,0.833016530052063
"CD8A",187.299903087258,0.117967370507654,0.187429456620991,0.629396107924494,0.52908976540122,0.833016530052063
"FBP1",1990.79703812008,0.121732580539501,0.193675205375859,0.628539829366691,0.529650363371049,0.833016530052063
"HSPA2",129.088102571108,0.14467477500295,0.229982177102607,0.629069508018455,0.529303551841515,0.833016530052063
"MACROD1",68.7181803232313,0.09004709073089,0.14306936548504,0.629394632635774,0.529090730999968,0.833016530052063
"MAST1",3.04239931750355,0.276461824777973,0.439804360377126,0.628601827732929,0.529609763453422,0.833016530052063
"NME5",3.58541961175539,0.196846019571289,0.313021849288428,0.628857122973255,0.529442598854426,0.833016530052063
"PREX1",311.075217624681,-0.117215806130378,0.186430877231754,-0.62873601128136,0.529521898152645,0.833016530052063
"RAD52",72.8933126183643,0.0958779491358052,0.152529492337009,0.628586299389013,0.529619932112928,0.833016530052063
"REXO1",179.374066504464,-0.0980196081959596,0.155800397984364,-0.629135801089524,0.529260154032547,0.833016530052063
"SSR1",1653.59192736497,0.0606031021117259,0.0964085210043764,0.62860732101652,0.529606166227495,0.833016530052063
"ZNF331",123.004619684881,-0.107139003936746,0.170499878570037,-0.628381702293915,0.529753920781316,0.833100569335438
"UNC5A",6.16559884409615,-0.282319982240261,0.449557599984845,-0.627995127320234,0.530007132034115,0.833419918783256
"VRK2",144.526640874759,-0.119062076325438,0.189631204101062,-0.627861205068258,0.530094867057875,0.833479026144068
"PTPN18",609.66329247058,-0.0701897680764936,0.11181371477595,-0.627738450664469,0.530175292291431,0.833526630077174
"DENR",502.37554093513,-0.0350190516067482,0.0558318483231807,-0.627223576838109,0.53051269064915,0.833662799591521
"DSTYK",188.71900746034,-0.0789328583336479,0.12581755600235,-0.627359653466594,0.530423508630602,0.833662799591521
"PABPC1",7285.39390430999,0.0758509256289914,0.120905461323915,0.627357315363786,0.530425040914166,0.833662799591521
"STAC2",3.92423433779491,-0.412333763243571,0.657303058444142,-0.627311493452622,0.530455070911891,0.833662799591521
"STAT2",664.91973758135,-0.0681669217123935,0.108678445819638,-0.627234970083423,0.530505223442176,0.833662799591521
"CBX4",208.537376767193,0.10231696393605,0.163168886346376,0.627061728661009,0.530618772758488,0.833671861425355
"DNASE2B",1.07868440524502,-0.344669055311194,0.549610789474747,-0.627114790887907,0.530583992354591,0.833671861425355
"ALKBH6",52.5617467522989,-0.111510515029703,0.177954814326633,-0.626622637053397,0.530906626107623,0.833775364161752
"BCAT1",59.020635734997,-0.171985250667341,0.274717871956099,-0.626043181838657,0.531286618244216,0.833775364161752
"C8orf82",291.423468915963,-0.0673839258222738,0.107610218620004,-0.626185195852282,0.53119347627328,0.833775364161752
"CECR2",7.985547840875,-0.209778747341899,0.33474882226466,-0.626675087077805,0.530872237509851,0.833775364161752
"KCNK3",31.9939057857285,0.167101721323289,0.266752222270559,0.626430475071369,0.53103262581146,0.833775364161752
"PEX11G",74.91705631908,0.10615477680158,0.169547189483176,0.626107558168129,0.531244395059395,0.833775364161752
"PLN",108.758012490424,-0.183922539523937,0.293425787278979,-0.626811096698432,0.53078306874411,0.833775364161752
"SMIM30",156.433439745244,0.109665554546525,0.175101787465663,0.626296031204305,0.53112078903868,0.833775364161752
"SPATA24",89.6950608317449,-0.349935480271956,0.55862110369573,-0.626427247300272,0.531034742375259,0.833775364161752
"TGS1",264.246308532979,0.0380678638651336,0.0608014619753529,0.626101126985486,0.531248613070734,0.833775364161752
"TMEM131",762.262236352998,-0.0846516879968407,0.135197017377385,-0.626135765706622,0.531225894818668,0.833775364161752
"TSPAN10",5.37453110892107,-0.313756863304698,0.501011884147296,-0.626246349103475,0.531153370568877,0.833775364161752
"AHCYL1",2562.28172101027,0.0539811077165775,0.0862541985560032,0.625837450469482,0.531421564864003,0.833908405362972
"ARHGEF12",1574.74770439549,0.0763717125222721,0.122093890457504,0.625516250125996,0.531632286486069,0.833924920860908
"CCDC28B",158.315582276126,-0.17503052146267,0.279886472270857,-0.625362562336653,0.531733127446237,0.833924920860908
"CEBPD",668.159701474737,-0.101684037764389,0.162540184350691,-0.625593222811897,0.531581785143906,0.833924920860908
"KRT73",4.55472542070567,-0.315118694603245,0.503639115244014,-0.625683520332947,0.531522544552722,0.833924920860908
"MRPL15",361.419290784006,-0.0546785216473699,0.0874263483645671,-0.625423830117677,0.531692925941265,0.833924920860908
"RFPL4A",1.25475330483576,-0.384001628985216,0.613902784425598,-0.625508856983781,0.531637137212692,0.833924920860908
"NEDD9",1279.48825469685,0.0753829350691272,0.120661677992434,0.624746285012329,0.532137590011084,0.834480506045308
"COPZ2",31.9822990940153,-0.159006131512687,0.254623620154545,-0.624475181902515,0.532315564209816,0.834660348617056
"OTUD5",438.557472293071,-0.100312664672157,0.160649704209867,-0.624418607961533,0.532352707760628,0.834660348617056
"RPL23",6565.19425075609,-0.0824383685173643,0.132053253675323,-0.624281236720255,0.532442904139925,0.83472302487358
"NANOS3",2.28057072758649,-0.336009554821025,0.53846213849418,-0.624017049296506,0.532616388310427,0.83491624918491
"POMT2",94.4729192551407,0.094901552087304,0.152139218304902,0.623780989180002,0.532771426296196,0.83508052399746
"PTGES2",308.630775803822,-0.071500537989643,0.114640799128812,-0.623691901425984,0.53282994269022,0.835093491509113
"DNMBP",845.797541744171,0.0781442040784566,0.125320503332088,0.623554821443554,0.532919988646671,0.835155867555754
"ATXN1",413.194571878553,0.0604510133690301,0.0969863871734648,0.623293795457197,0.533091474311892,0.835281199116188
"BABAM2",197.231817896288,0.0679369882896005,0.109026946166392,0.623121078581049,0.533204959076074,0.835281199116188
"GNGT2",26.4642966554974,-0.152416223876431,0.244681061642404,-0.622917944091579,0.533338445564168,0.835281199116188
"LGALS9C",221.896939305337,0.232553784955883,0.373411640443702,0.622781294872206,0.533428251854617,0.835281199116188
"OAS3",291.315242564334,-0.129411125249685,0.207807645586779,-0.62274477382327,0.533452254895514,0.835281199116188
"PCDHGB6",9.14801157659244,-0.180401460789045,0.289529305137348,-0.62308532362023,0.533228453635285,0.835281199116188
"RAB5C",1317.30380984056,0.238663352802452,0.383142804361463,0.622909656884208,0.533343891724811,0.835281199116188
"TNFRSF4",26.7223230385946,-0.255714385254753,0.410590295793817,-0.622796953250847,0.533417960731904,0.835281199116188
"TRAT1",31.1812934202454,-0.161945830307983,0.259868345521858,-0.62318413573138,0.533163525543248,0.835281199116188
"CFAP90",0.942117813173274,-0.367687651526739,0.59059011160276,-0.622576714887586,0.533562716740919,0.835330508224402
"LCA5L",17.5660726791768,0.281419932099816,0.452079456575981,0.622501040483617,0.533612459817951,0.835330508224402
"MAPK13",1671.03715565637,0.0817750055550588,0.13137233310497,0.622467483238791,0.533634518761007,0.835330508224402
"ACOX2",196.932545145192,0.127661975495786,0.205166226281223,0.622236797009655,0.533786173430451,0.835333725157776
"C2CD4C",5.44954672657667,0.245997396042084,0.395333818136797,0.622252346640787,0.533775950314655,0.835333725157776
"ILK",538.061960801606,0.106371584628955,0.170973708270647,0.622151708030869,0.533842116990232,0.835333725157776
"PMPCA",238.086982509263,0.0642627356958757,0.103300686192235,0.622093986639039,0.533880068833582,0.835333725157776
"SEC14L2",277.855535969595,0.125089858525522,0.20108254489346,0.622082133443254,0.53388786248427,0.835333725157776
"ACAA1",1248.8835935375,0.0943244587528987,0.15166983772076,0.621906505409201,0.534003347235302,0.83534488752541
"BCL7C",280.772775983055,0.124703524574174,0.200504651403597,0.621948287489636,0.533975872156897,0.83534488752541
"INO80D",473.345057999253,-0.0596361132760514,0.0959377281334044,-0.621612731887142,0.534196547109535,0.83534488752541
"NIPSNAP3B",31.7377686997323,-0.278322262973476,0.447741704561225,-0.621613443952522,0.53419607877776,0.83534488752541
"RTF1",778.780182658077,-0.0380994781271686,0.0612794261832141,-0.621733598047382,0.534117055322813,0.83534488752541
"UBP1",639.564006519912,-0.059409430274995,0.0955544030479215,-0.621734094714616,0.53411672868485,0.83534488752541
"NBPF12",170.491302355725,-0.112568665574846,0.181212023059595,-0.621198658202858,0.534468922183114,0.835692187733352
"HEATR9",3.38584473831573,-0.376866459158119,0.607323416459028,-0.620536684317924,0.534904509994711,0.836167598098802
"HSPB7",56.1122229068925,0.237448893682905,0.38266902032245,0.62050722967546,0.534923895709317,0.836167598098802
"UGCG",1148.20862433163,-0.0653338994074011,0.105286211760134,-0.620536139682245,0.534904868446088,0.836167598098802
"NAA15",313.553969762122,-0.0598409975821326,0.0964647230457455,-0.620340739005229,0.535033479005923,0.836260245867731
"MAST2",755.284167124038,0.0774292555922429,0.124840936819532,0.620223282240932,0.535110795248939,0.836302447374952
"CDC16",294.321036012179,-0.0550905652119281,0.0888578001368897,-0.61998569767717,0.535267203170269,0.83637991340551
"FHL1",485.318630201241,-0.121735343468377,0.196373083466095,-0.619918683964625,0.535311324156658,0.83637991340551
"GNAI2",1589.74166277634,-0.099434467275034,0.160381245913864,-0.619988120858203,0.535265607812661,0.83637991340551
"PBLD",2331.07651050263,0.130202532062315,0.210088976946667,0.619749469746659,0.535422740829126,0.836475361906279
"HOXD4",4.96631286150439,-0.25075803322258,0.404789798491178,-0.619477156186399,0.535602066315464,0.836524527643247
"LMAN2L",115.184652029216,0.0893128782430172,0.144175718656829,0.619472398508396,0.535605199637774,0.836524527643247
"TNFRSF18",24.1552023537521,-0.207967422346273,0.335684367982441,-0.619532638937633,0.53556552704183,0.836524527643247
"GAL",10.4431372528406,-0.392514553920981,0.633765967464944,-0.619336749006947,0.535694539877364,0.83654550844676
"ZNF530",25.3209175271306,-0.105728524947311,0.170722860463665,-0.619299165092263,0.535719294381043,0.83654550844676
"ABAT",307.38406705193,0.09928950891539,0.160438902991896,0.61886180386315,0.536007403065113,0.836692376011494
"AMT",207.484925783634,0.0657448918570404,0.106234519414765,0.618865621261545,0.536004888042884,0.836692376011494
"DDX47",184.648469110694,-0.0982307740928427,0.15874614544181,-0.618791554399348,0.536053686683933,0.836692376011494
"RBM43",104.712631635614,-0.0687530774876209,0.111069510117157,-0.619009460067842,0.535910126839446,0.836692376011494
"TMEM140",337.236792778123,0.154144279672968,0.249143040841438,0.618697914067242,0.536115384424668,0.836692376011494
"ZNF780A",152.359132429829,0.0545656977207857,0.0881927421442198,0.618709617074334,0.536107673352054,0.836692376011494
"SAMD10",63.5144474295882,0.153778847753479,0.248633087918287,0.618497115733919,0.53624769847833,0.8368202982263
"BRPF3",407.641280009379,0.124028548377132,0.20065925710976,0.618105290349443,0.536505935214782,0.836842045609749
"CALHM5",25.5123694110027,-0.149922074124693,0.242693211286919,-0.617743171841139,0.536744648931404,0.836842045609749
"CLIP1",683.294860973807,0.0540988161094915,0.0875277154072931,0.618076409943448,0.53652497163256,0.836842045609749
"DNAI3",1.22145729478914,0.26875492661678,0.435178856857715,0.617573492787245,0.536856522174611,0.836842045609749
"HP",3.21207989652884,0.394445199437048,0.638466755662202,0.617800685687917,0.536706731410372,0.836842045609749
"KCND3",129.238317090952,0.177630184780697,0.287632597173607,0.617559297959142,0.536865881677708,0.836842045609749
"LIMS3",3.41292211955728,0.292517948873529,0.473079403977506,0.618327381014958,0.53635955629085,0.836842045609749
"NIM1K",3.30788775749274,-0.21685058747948,0.350848719054653,-0.618074331477609,0.536526341659096,0.836842045609749
"PDGFRB",271.081714954673,-0.132374591238532,0.214366000678613,-0.617516727556966,0.536893951393796,0.836842045609749
"RPS6KB2",472.221824531725,0.109396067960049,0.17710799721354,0.617680001361822,0.536786297289141,0.836842045609749
"SAMD9L",375.780737038877,-0.0974549811969987,0.157828577885,-0.61747360651002,0.536922384941715,0.836842045609749
"SH3RF3",53.3162949660552,-0.129801996917499,0.210027411682429,-0.618024075418144,0.536559468616182,0.836842045609749
"SLC13A1",748.064320552188,0.19741028328107,0.31974108448093,0.617406685792499,0.536966513231934,0.836842045609749
"SYT9",21.624238036406,-0.605448172347896,0.980221568337335,-0.617664609619706,0.53679644532574,0.836842045609749
"BLOC1S3",107.057105630351,0.0724270925631084,0.117349848000079,0.617189487651144,0.537109748743979,0.836986792975218
"RFESD",7.10078691816226,-0.132838114647216,0.215339958270724,-0.616876290466319,0.537316326488305,0.837206603858498
"SLC46A2",1.48050572840143,-0.366955647423663,0.594912491069705,-0.616822899051665,0.53735154623443,0.837206603858498
"SCCPDH",608.514428675004,0.0847123098163785,0.137376340311634,0.616644100608672,0.537469499406192,0.837311889552003
"CDAN1",77.6045669544815,-0.0827590051480757,0.134237630662912,-0.616511217751559,0.537557170532138,0.837318906427568
"IK",899.114770315774,-0.0433712537596161,0.0703525383008541,-0.616484561994682,0.537574757865867,0.837318906427568
"CC2D1B",205.029288575826,0.0879165150728381,0.142703605614632,0.616077741653249,0.537843211732544,0.837641589545658
"CCN2",298.383314189419,-0.156888838335048,0.254808609777756,-0.615712469338795,0.538084306093435,0.837641589545658
"DET1",59.6241348562377,-0.0634663869057717,0.103077906402155,-0.615712805207351,0.538084084381821,0.837641589545658
"GBA2",982.105928854504,-0.0751403128312302,0.122002541713589,-0.615891372227543,0.53796621624273,0.837641589545658
"NKX1-2",6.55719644440741,0.279417618156688,0.453763000590104,0.615778760703967,0.53804054710831,0.837641589545658
"ZNRF1",160.232918413005,0.0529096436424565,0.0858937931868256,0.615989138206691,0.537901688574078,0.837641589545658
"HS6ST3",3.0821703117696,-0.339021023683632,0.550710815862237,-0.615606256348595,0.538154421099742,0.837672282552802
"FAM174C",302.384527184825,-0.104722420729252,0.170175970945752,-0.615377248311018,0.538305613121913,0.837796030342567
"PFDN1",434.185501140718,0.0489293592121725,0.0795168595897181,0.615333143997795,0.538334733413069,0.837796030342567
"EOLA2",92.9914331795695,0.103738558416032,0.168632332315032,0.615175968877852,0.538438516203289,0.837879091640752
"PCDHGA8",3.52500413668642,-0.225019239231877,0.365931489801866,-0.614921769519517,0.538606385373022,0.837983406466816
"RPL26L1",144.067231250031,0.0615896964875429,0.10014749068304,0.614989912053515,0.538561382564302,0.837983406466816
"CYP51A1",1075.26069005505,0.0996490175638697,0.162132206594709,0.614615810496975,0.538808470593517,0.838087357842062
"PDCD6-AHRR",2.42890911721579,-0.885409545517741,1.44064702325068,-0.614591590603437,0.538824469400173,0.838087357842062
"SCYL1",376.470134200463,0.05792745811325,0.094238615042614,0.614689191761314,0.538759998974708,0.838087357842062
"APMAP",604.833319221553,0.0613307427253858,0.0998171095328245,0.61443116327885,0.538930448040155,0.8381737603514
"CCR2",73.5394121738435,-0.162202272892097,0.264071099024008,-0.61423712587855,0.53905864352847,0.838216270379521
"OGDH",1628.07870426519,0.0795557360400358,0.129517045172572,0.614249158742263,0.539050693282421,0.838216270379521
"FOSL2",1276.08454219051,0.0775340884118783,0.126287746881307,0.613947832046998,0.539249800847448,0.838408420669566
"NUP210L",1.72301239780583,-0.312689276710298,0.509414339239592,-0.613821113039442,0.539333543938331,0.838408420669566
"PON3",41.4616525845668,-0.135072262591402,0.220045817027852,-0.61383699274913,0.539323049370559,0.838408420669566
"MEIS1",57.5776307347311,-0.12544498146979,0.204403829978845,-0.613711501799031,0.539405986502877,0.838442616820753
"PPP1R1C",2.40410214038341,0.264971259570946,0.4318439833018,0.613580991785563,0.539492247516694,0.838498283708151
